PropertyName,Bedrooms,AuthornuniqueRent,AuthornuniqueSale,PricecountRent,PricecountSale,PricemeanRent,PricemeanSale,PricemedianRent,PricemedianSale,PricestdRent,PricestdSale,SqftmeanRent,SqftmeanSale,SqftstdRent,SqftstdSale,BreakEven
Apartment Pantai Indah Fasa 1,3,3,10,5,10,1156.0,308500.0,1100.0,330000.0,186.2256695517565,28679.26079939997,806.8,766.4,81.71107636055224,12.633289357882992,0.8250825082508252
Apartment Sri Rakyat,3,17,19,25,25,925.2,238279.96,900.0,240000.0,86.12587687023375,18247.210472836665,696.6,676.04,61.128962039282165,46.67929591014271,0.9282178217821783
Arata @ Bukit Tunku,3,3,9,4,16,4800.0,1624250.0,4600.0,1475000.0,979.7958971132714,571401.4934060522,1997.0,1979.0625,280.6563735246359,271.1829563843077,0.771941600939755
Arata @ Bukit Tunku,4,8,3,8,4,5625.0,1570187.5,5750.0,2040000.0,443.2026302139592,1049006.7400283946,2291.375,2343.75,68.76240147888129,48.5,0.6976800621238595
Araville,4,3,2,3,2,3800.0,1600000.0,3800.0,1600000.0,0.0,0.0,1740.0,2066.0,0.0,0.0,0.5878712871287128
Arcoris Residences @ Arcoris Mont Kiara,1,12,3,13,3,2515.3846153846152,766333.3333333334,2400.0,780000.0,393.3746175639574,65576.92683660415,697.5384615384615,738.0,48.200303222793394,74.64583042608609,0.7616146230007615
Arcoris Residences @ Arcoris Mont Kiara,2,51,25,84,38,5079.75,1346473.6842105263,4550.0,1175000.0,2096.522524511275,608232.5629560734,1159.1190476190477,1173.2368421052631,510.8561536805629,644.6379010505349,0.9585001053296819
Arcoris Residences @ Arcoris Mont Kiara,3,11,14,15,26,9146.666666666666,2435538.423076923,8500.0,2222000.0,3759.9138794595256,789118.459361238,2155.2,2191.4615384615386,771.9119305797965,690.6903347098022,0.9468768659044122
Arcoris Residences @ Arcoris Mont Kiara,4,1,4,1,4,9000.0,2231250.0,9000.0,2067500.0,,531795.3083659163,2000.0,2070.0,,388.0927724140195,1.0774958995294934
Arcoris Residences @ Arcoris Mont Kiara,Studio,2,1,2,1,2250.0,580000.0,2250.0,580000.0,353.5533905932738,,496.0,496.0,0.0,,0.9602253328781154
Arena Green,2,36,8,48,14,1151.625,282214.28571428574,1200.0,276500.0,147.76888582181726,19931.338182827592,753.1666666666666,742.4285714285714,39.2619860182759,35.847356485980484,1.0742484736719604
Arena Green,3,35,13,48,36,1253.1041666666667,324111.1111111111,1300.0,323500.0,135.0286399223912,28398.971588802076,864.6458333333334,859.0277777777778,51.51801568108298,55.47843138739908,0.9946898862992946
Arena Green,4,3,5,3,9,1666.6666666666667,492000.0,1700.0,485000.0,57.73502691896261,28956.864471140514,1708.3333333333333,1688.111111111111,18.929694486000898,16.639143941654904,0.8676125344493212
Arte @ Kuchai Lama,3,28,19,56,20,2623.1964285714284,800350.0,2600.0,824000.0,313.3649872907633,115507.70081413804,1641.9642857142858,1768.85,185.42050139524036,241.74154859227133,0.7810247044121887
Arte @ Kuchai Lama,4,22,21,39,36,2781.974358974359,800861.1111111111,2750.0,810000.0,290.2780415920215,95562.74013226756,1744.5897435897436,1755.3333333333333,164.48079682326667,191.066031966513,0.8403618139591738
Arte Plus Jalan Ampang,1,3,5,4,6,1575.0,352000.0,1550.0,261000.0,95.74271077563378,151603.4300403523,537.5,582.3333333333334,25.0,16.80079363204805,1.469974583665263
Arte Plus Jalan Ampang,2,52,34,93,44,1792.4516129032259,535721.1363636364,1750.0,550000.0,259.412023963266,173063.17889538582,749.0860215053764,786.1136363636364,69.9845721995645,88.32319506488284,0.7875787578757876
Arte Plus Jalan Ampang,3,31,28,41,40,2163.4146341463415,567751.75,2100.0,580000.0,347.67520587537985,200522.49472747633,1073.0731707317073,988.575,112.8982706342091,107.91541975321606,0.8962103106862411
Arte Plus Jalan Ampang,Studio,8,10,11,12,1363.6363636363637,389166.6666666667,1400.0,340000.0,112.00649331826502,140298.9232987477,528.1818181818181,562.25,31.24681801981822,61.06795767458951,1.0192195690157253
Astaka Heights,3,3,5,3,5,1466.6666666666667,420000.0,1550.0,410000.0,189.29694486000915,17320.508075688773,1196.3333333333333,1063.0,55.59076661940662,119.09030187215077,0.9357643081381309
Astana Lumayan (Bdr Tasik Permasuri),4,5,9,8,12,1787.5,540333.3333333334,1800.0,535000.0,162.0185174601965,33200.036509655,1071.125,1248.6666666666667,384.3125355748886,146.86501739125399,0.8327935597298047
Aston Kiara 3,3,9,1,13,3,2391.3846153846152,666666.6666666666,2400.0,630000.0,189.11616291825268,63508.52961085882,1565.8461538461538,1571.3333333333333,39.498620553647505,46.18802153517003,0.9429514380009429
Aston Kiara 3,4,11,3,21,6,2576.095238095238,664166.6666666666,2499.0,600000.0,527.18126908701,182110.31455320335,1579.047619047619,1708.6666666666667,34.97209772157827,351.65134247812375,1.030940594059406
Aurora Suites @ Bukit Jalil,1,6,2,10,3,1570.0,397666.3333333333,1500.0,390000.0,244.04006956964167,34152.05704395173,459.5,378.0,208.28572789426656,57.23635208501674,0.9520182787509521
Aurora Suites @ Bukit Jalil,2,8,1,14,1,2153.5714285714284,538000.0,2200.0,538000.0,217.9134317481686,,585.0714285714286,596.0,36.501768736310865,,1.0121830026868857
Aurora Suites @ Bukit Jalil,Studio,15,4,34,6,1523.1764705882354,403833.3333333333,1500.0,385000.0,224.24830266419377,67351.07027112982,429.02941176470586,419.6666666666667,107.84682889484418,87.40175436835732,0.9643821525009645
Avantas Residences @ Old Klang Road,1,4,2,8,2,1375.0,510000.0,1400.0,510000.0,53.452248382484846,0.0,648.0,692.0,37.97743691043029,0.0,0.67947971267715
Avantas Residences @ Old Klang Road,2,20,10,45,18,1887.7111111111112,656111.1111111111,1899.0,650000.0,204.2117464146893,77941.07041551545,994.3111111111111,923.1666666666666,122.5953844270994,108.29331085746057,0.7231530845392231
Avantas Residences @ Old Klang Road,3,3,8,5,8,2170.0,635125.0,2100.0,675000.0,243.92621835300935,144124.38824055524,1198.6,1125.25,70.90345548702123,138.54421676851038,0.77007700770077
Avara Seputeh,1,13,9,19,15,2163.0,629015.2,2299.0,637000.0,167.33067726975685,18660.42511841571,685.4736842105264,671.4,8.228462939041613,9.108865383319085,0.8933428664687505
Avara Seputeh,2,27,7,29,10,2582.5862068965516,707863.5,2500.0,720317.5,272.54167666109595,40692.76062083333,824.3103448275862,804.0,8.536072400097385,41.85955353586827,0.8590821147453988
Avara Seputeh,3,4,7,6,11,3066.6666666666665,787967.2727272727,2950.0,795000.0,361.47844564602553,136928.22857912898,1063.5,938.4545454545455,149.051333439188,94.34867634086199,0.9184880752226167
Avelon Tower,3,10,17,12,26,1200.0,332264.92307692306,1200.0,320000.0,146.1630471892139,35783.985107221444,932.25,849.8846153846154,59.214747855887744,62.202460995093666,0.9282178217821783
Avelon Tower,4,10,10,12,11,1320.75,330181.8181818182,1300.0,320000.0,182.64079251609994,35882.63697617047,948.75,915.6363636363636,31.56846815761231,45.97449886028718,1.005569306930693
Avilla Apartment,3,6,5,16,12,1275.0,446166.6666666667,1300.0,441000.0,68.31300510639731,24704.925284917044,1015.625,968.0,28.429737951659,0.0,0.7296648032150154
Awana Puri Condominiums,2,4,3,4,3,1275.0,470000.0,1250.0,470000.0,95.74271077563381,10000.0,1124.0,1060.0,73.9008344562721,0.0,0.658310511902254
Awana Puri Condominiums,3,9,18,9,18,1533.3333333333333,478666.5,1500.0,464000.0,204.63381929681125,46749.38942822424,1109.6666666666667,1075.1666666666667,59.485292299861804,90.07268306925313,0.8001877773984295
Bam Villa,2,8,6,13,9,1219.2307692307693,306555.55555555556,1200.0,300000.0,85.485041426511,17285.18954995223,958.2307692307693,935.6666666666666,21.518030602860534,43.40506882842141,0.9900990099009901
Bam Villa,3,15,54,22,60,1418.1818181818182,392199.9666666667,1400.0,397500.0,192.44384124890055,60604.85084376892,1118.5,1199.2666666666667,47.17621474954551,96.05469251838902,0.8717852917367208
Bandar Baru Sentul Flat,2,9,2,10,2,905.0,227500.0,900.0,227500.0,92.64628073124865,3535.5339059327375,594.4,565.0,72.46025730625642,7.0710678118654755,0.9792188010009792
Bandar Damai Perdana Apartment,4,1,1,1,1,1600.0,670000.0,1600.0,670000.0,,,1300.0,1200.0,,,0.5911038865080538
Bangsar Heights,2,6,3,6,5,2383.3333333333335,705800.0,2250.0,650000.0,563.6192568273964,86360.87076911627,1096.1666666666667,916.0,141.17282552483908,0.0,0.8568164508758569
Bangsar Peak,4,2,1,2,2,11250.0,4440000.0,11250.0,4440000.0,3889.0872965260114,650538.2386916237,3275.0,3260.0,459.6194077712559,438.4062043356595,0.6271742039068772
Bangsar Peak,5,3,4,3,4,13166.666666666666,5980000.0,13000.0,6810000.0,2254.624876411447,3741336.6595376045,4440.0,4365.0,947.7868958790261,1273.5383779062176,0.4725142117736003
Bangsar Permai,2,7,1,7,1,1692.7142857142858,500000.0,1700.0,500000.0,73.17721477280182,,942.8571428571429,900.0,97.5900072948533,,0.8415841584158416
Bangsar Permai,3,6,4,6,4,2033.3333333333333,621250.0,2000.0,635000.0,136.62601021279463,27500.000000000007,972.3333333333334,975.0,28.96664748752722,50.00000000000001,0.7796055196070788
Bangsar Puteri,2,7,6,7,7,2428.5714285714284,998571.4285714285,2300.0,1100000.0,292.77002188456,161599.1513414774,1095.0,1093.7142857142858,59.23118547972289,12.776466461353623,0.5175517551755174
Bangsar Puteri,3,10,7,16,7,3824.9375,1247142.857142857,3500.0,1300000.0,644.4455465747282,202213.93668705478,1479.9375,1575.2857142857142,29.54424647879852,121.23766505740458,0.6664127951256664
Bangunan Choo Cheng Khay,4,2,3,2,7,1850.0,565428.5714285715,1850.0,550000.0,212.13203435596427,57442.310604806364,1652.0,1653.4285714285713,2.8284271247461903,1.5118578920368884,0.8325832583258326
Banyan Tree @ Pavilion,1,10,9,11,11,4918.181818181818,1917909.0909090908,5000.0,1900000.0,1507.8582040882902,484320.23590708134,1024.1818181818182,1040.8181818181818,146.03343328280565,124.05951650866463,0.6513809275664408
Banyan Tree @ Pavilion,2,72,52,169,111,6691.05325443787,2239130.792792793,6600.0,2300000.0,1238.735853604079,407409.92952814663,1149.6863905325445,1145.0900900900901,127.90152412384977,104.42627234296144,0.7102884201463625
Banyan Tree @ Pavilion,3,31,27,51,40,10278.43137254902,3865415.0,10000.0,3900000.0,2264.5364846246302,1033757.63403376,1861.0588235294117,1959.95,261.13754320393735,239.7859034371693,0.6346788525006347
Banyan Tree @ Pavilion,4,9,30,13,35,12884.615384615385,4811538.285714285,13000.0,4460000.0,2716.8750903216464,1300515.8969480617,2207.6923076923076,2132.057142857143,31.59742767849047,266.89422258718935,0.721484704524264
Bayu Andaman,3,4,2,5,2,1370.0,310000.0,1400.0,310000.0,139.64240043768942,0.0,1000.0,1001.0,0.0,0.0,1.1178537208559567
Bayu Angkasa,3,5,14,7,14,3742.8571428571427,849785.6428571428,3700.0,949500.0,759.0721152765896,285947.0172434066,1574.142857142857,1470.0714285714287,26.333936099189405,223.0368939076135,0.9645514314464622
Bayu Angkasa,6,1,2,1,2,7500.0,2850000.0,7500.0,2850000.0,,0.0,3000.0,3200.0,,0.0,0.6513809275664408
Bayu Sentul Condominium,3,23,32,44,81,1632.9545454545455,466222.22222222225,1675.0,440000.0,167.0340383839724,66853.75830871442,1278.090909090909,1277.679012345679,65.35122218455288,82.42827596773054,0.9422817281728173
Bayu Sentul Condominium,4,5,9,5,17,1840.0,610764.7058823529,1800.0,600000.0,89.44271909999156,37698.689320327685,1618.0,1632.3529411764705,16.431676725154983,3.7573457465109548,0.7425742574257426
Bayu Tasik 2,3,26,32,38,38,1467.078947368421,399394.7368421053,1500.0,410000.0,126.41809261099678,36424.33065194734,961.0526315789474,950.0526315789474,28.37390061536953,25.605053733031077,0.9055783627143202
Bayu Tasik Condominium,2,4,3,4,3,1400.0,323333.3333333333,1375.0,310000.0,70.71067811865473,23094.010767585038,984.5,920.0,10.34408043278861,0.0,1.097892047269243
Bayu Tasik Condominium,3,15,47,17,51,1332.3529411764705,373000.0,1300.0,360000.0,145.71073277922537,32658.842600435175,938.1764705882352,947.7647058823529,19.944408032446237,61.403123124249646,0.8938393839383938
Begonia @ The Park Residences,4,2,3,4,3,5750.0,1236666.6666666667,5600.0,1280000.0,822.5975119502043,75055.53499465133,2068.0,2068.0,0.0,0.0,1.082920792079208
Belvedere Condominium,4,3,1,3,1,4033.3333333333335,1150000.0,4000.0,1150000.0,57.73502691896261,,2000.0,2000.0,0.0,,0.8609556607834696
"Bennington Residences @ SkyArena, Setapak",3,27,12,50,20,2218.94,637200.0,2299.5,620000.0,266.28842809775927,88772.09139434712,1212.48,1183.7,144.02922605910118,164.65341590268045,0.9180373682529543
"Bennington Residences @ SkyArena, Setapak",4,6,18,102,44,2332.3333333333335,721613.6363636364,2300.0,705000.0,197.1220325320611,93657.7678793583,1305.6078431372548,1417.3555555555556,57.856797757800514,125.44813407713302,0.8075275612667651
Berjaya Times Square,1,5,17,7,20,2342.8571428571427,571750.0,2400.0,560000.0,340.86724129853866,68234.7920206786,627.0,628.2,48.692915295759406,42.77185498604622,1.0608203677510608
Berjaya Times Square,2,4,5,5,6,3760.0,1055833.3333333333,3600.0,1037500.0,343.51128074635335,101312.22367842228,1070.0,1075.1666666666667,0.0,12.172373091006818,0.8588810688297746
Berjaya Times Square,3,2,2,2,2,3000.0,935000.0,3000.0,935000.0,0.0,657609.3065034891,1200.0,907.0,0.0,414.36457377531684,0.7941970667655002
Berjaya Times Square,Studio,1,6,1,7,2500.0,565428.5714285715,2500.0,590000.0,,63557.99751108471,550.0,592.8571428571429,,64.55857436320542,1.0488336969290148
Best Western Premier Dua Sentral,1,5,4,11,4,1763.6363636363637,570000.0,1800.0,555000.0,67.4199862463242,62716.29240742258,677.4545454545455,673.25,60.75419925628789,60.35105632878351,0.8027829810008028
Best Western Premier Dua Sentral,2,9,5,34,5,2057.323529411765,725600.0,2000.0,740000.0,155.28833798594965,95114.66763859296,974.2941176470588,942.8,91.92966000476557,55.332630517624956,0.668985817500669
Beverly 2 (Bandar Menjalara),3,4,13,5,17,1100.0,320294.1176470588,1100.0,308000.0,70.71067811865473,33883.559261613795,840.8,844.7058823529412,76.47679386585187,81.12703364622236,0.8840169731258839
Beverly 2 (Bandar Menjalara),4,3,5,4,7,1312.5,387857.14285714284,1325.0,360000.0,193.1105037709411,85870.88868650145,984.5,1008.0,21.42428528562855,43.03099657998481,0.911028602860286
Binjai 8,1,48,8,76,8,2322.7631578947367,818750.0,2300.0,800000.0,403.97227193364154,69577.80844904091,731.0263157894736,754.875,64.89663035612055,9.523467255754523,0.7116336633663366
Binjai 8,2,22,8,42,8,3000.714285714286,1362500.0,2940.0,1175000.0,707.6735945167845,354310.1950067402,924.4761904761905,1120.75,213.70155141649414,209.28568990736085,0.6193385295976407
Binjai 8,3,4,1,4,1,3100.0,1805000.0,3050.0,1805000.0,697.614984548545,,907.5,1387.0,171.92537140670467,,0.41825512191108305
Binjai Residency,3,9,5,15,6,6233.333333333333,1710000.0,6000.0,1730000.0,1025.1596855867779,96124.91872558331,2183.3333333333335,2208.0,80.62139619114475,18.973665961010276,0.8584673496251358
Binjai Residency,4,18,14,23,16,5973.04347826087,1816193.75,6000.0,1775000.0,1185.5893616203512,173497.1679643984,2200.3478260869565,2159.1875,61.31780750961794,71.68004720050526,0.8367033886487241
Binjai Residency,5,7,15,7,19,15128.57142857143,3364631.5789473685,13000.0,1876800.0,9578.572316323953,3041188.123278399,4444.714285714285,3155.5789473684213,2477.5033612009297,1944.618280617032,1.7145256725161007
Binjai Residency,6,6,6,6,6,24816.666666666668,8600000.0,25000.0,8800000.0,980.6460455570432,569209.9788303084,7067.666666666667,7032.0,245.11357911520656,244.8575095846562,0.7031953195319532
Binjai Residency,7,2,2,2,2,25500.0,8950000.0,25500.0,8950000.0,707.1067811865476,70710.67811865476,6900.0,6900.0,0.0,0.0,0.705238121577521
Binjai Residency,8,1,1,1,1,25000.0,8900000.0,25000.0,8900000.0,,,6910.0,6910.0,,,0.6952942485259762
Bintang Fairlane,1,18,8,24,10,1900.0,579500.0,1800.0,565000.0,312.0757990421975,88708.323547831,598.2083333333334,595.5,57.51595556823808,79.6426044554323,0.7885744326645054
Bintang Fairlane,2,10,7,14,10,2271.3571428571427,755800.0,2000.0,750000.0,559.8705354664742,130498.020419213,798.4285714285714,921.1,90.00573852279068,251.68739428990963,0.6600660066006601
Bintang Fairlane,3,1,2,1,2,2800.0,1243999.5,2800.0,1243999.5,,644880.6773353502,1130.0,1551.0,,352.13917703090067,0.5571298918775234
Bintang Goldhill,1,11,1,11,1,2281.818181818182,700000.0,2400.0,700000.0,337.09993123162104,,771.6363636363636,794.0,120.27906944042486,,0.8486562942008486
Bintang Goldhill,3,7,3,9,3,3144.4444444444443,1002666.6666666666,3300.0,988000.0,346.81086744474686,61329.71003790359,1480.5555555555557,1489.3333333333333,30.52093998843707,3.78593889720015,0.8267527157574057
Bintang Goldhill,4,6,4,6,4,5781.333333333333,1298250.0,5650.0,1049000.0,2480.647227371652,606964.2356295248,1891.0,1857.5,575.7051328588274,748.3664432170468,1.3331886096140597
Bintang Goldhill,5,1,1,1,2,18000.0,3000000.0,18000.0,3000000.0,,0.0,5285.0,5285.0,,0.0,1.4851485148514851
Bintang Mas,3,19,10,22,10,1470.409090909091,424100.0,1500.0,444000.0,50.4443673677666,43056.68098887533,1017.1818181818181,1160.4,37.468254961635616,0.8432740427115802,0.8362322718758363
Bintang Mas,4,2,4,2,8,2099.5,466975.0,2099.5,438000.0,0.7071067811865476,59417.69217040613,1300.0,1295.5,0.0,32.13364947483289,1.1864799493647995
Bistari Condominium,3,30,6,42,9,1857.7857142857142,472555.55555555556,1800.0,480000.0,217.7298097065333,49193.77783600054,1080.1904761904761,1087.3333333333333,28.663938502924108,86.61552978536815,0.9282178217821783
Bistari Condominium,4,8,5,8,5,2187.375,610600.0,2250.0,600000.0,203.1628041743863,55693.80575970725,1295.0,1313.0,53.71884479132334,7.968688725254603,0.9282178217821783
Blok Desa Awana Apartment,3,1,1,1,1,1000.0,200000.0,1000.0,200000.0,,,780.0,780.0,,,1.2376237623762376
Bougainvilla (Bukit Bintang),3,2,2,4,4,3050.0,380000.0,3050.0,380000.0,288.67513459481285,34641.016151377546,1337.5,1174.5,303.10889132455355,13.279056191361393,1.9867118290776444
Bougainvilla (Bukit Bintang),4,1,1,2,2,2900.0,850000.0,2900.0,850000.0,0.0,0.0,1600.0,1560.0,0.0,0.0,0.8444962143273151
Bougainvilla Apartment (Segambut),3,10,25,20,43,1287.4,364232.5581395349,1250.0,350000.0,158.7329435511767,38544.863909168234,1134.85,1148.5116279069769,83.479133856753,47.678672527173944,0.8840169731258839
"Boulevard Serviced Apartment, Jalan Ipoh",3,20,29,26,35,1503.076923076923,508635.71428571426,1600.0,510000.0,187.82479561057386,59318.908268369705,1045.3461538461538,1072.6571428571428,30.79213186213947,92.98733084393263,0.7765482430596
Brem Park 1,3,11,12,11,20,1290.8181818181818,303414.3,1250.0,317000.0,131.86115287059962,82350.59442990013,936.3636363636364,962.1,80.90398349558906,88.73550289305967,0.9760439766374113
Brem Park 2,3,7,12,7,17,1257.0,452764.70588235295,1300.0,480000.0,127.44802862343536,71555.51115372307,986.1428571428571,1198.3529411764705,107.21074040012435,226.52840362095617,0.6703795379537953
Brem Park 2,4,1,1,1,1,1500.0,440000.0,1500.0,440000.0,,,1500.0,1600.0,,,0.8438343834383437
Brunsfield EmbassyView,3,18,12,33,17,4427.272727272727,1552941.0588235294,4200.0,1600000.0,1092.6666712888496,146789.12445770233,1873.1515151515152,1890.3333333333333,108.09200976833381,138.1831691462246,0.6497524752475248
Brunsfield EmbassyView,4,18,11,40,21,5632.5,1911100.0,3950.0,1470000.0,4030.040242847999,1202482.5470666923,2590.175,2344.409090909091,1695.3834130684695,1332.6509441564353,0.6651175321613795
Brunsfield EmbassyView,5,5,5,6,5,14116.666666666666,3899400.0,15000.0,4000000.0,3414.9182518278044,1768432.0173532257,4917.5,4308.6,1684.128943994491,1808.2902974909755,0.9282178217821783
Bukit Cheras Apartment (Block 1 & 3),3,1,3,1,4,780.0,197000.0,780.0,199000.0,,14468.35627614047,720.0,751.75,,1.2583057392118029,0.9701975222647892
Bukit Cheras Apartment (Block 8 & 10),2,5,2,10,4,720.0,155000.0,750.0,155000.0,97.75252199076786,5773.502691896258,630.0,533.5,63.24555320336759,19.05255888325765,1.1977004152028106
